eem_id,document,cat_lev1,cat_lev2,eem_name
1931,IEA46,HVAC Systems,Building automation and control systems,Create building/air-conditioned space zones with separate controls to suit solar exposure and occupancy.
1932,IEA46,HVAC Systems,Building automation and control systems,"Use night setback, or turn off HVAC equipment when building is unoccupied."
1933,IEA46,HVAC Systems,Building automation and control systems,Install occupancy sensors with VAV system: setback temperatures and shut off boxes.
1934,IEA46,HVAC Systems,Building automation and control systems,Install system controls to reduce cooling/heating of unoccupied space.
1935,IEA46,HVAC Systems,Building automation and control systems,Lower heating and raise cooling temperature setpoints to match ASHRAE Standard 55 Comfort Range.
1936,IEA46,HVAC Systems,Building automation and control systems,"Install an air-side and/or water side economizer cycle with enthalpy switchover when compatible with the existing equipment, space occupancy and distribution system."
1937,IEA46,HVAC Systems,Building automation and control systems,Schedule off-hour meetings in a location that does not require HVAC in the entire facility
1938,IEA46,HVAC Systems,Building automation and control systems,"Retrofit multiple-zone VAV systems with direct digital controls (DDC) controllers at the zone level, and implement supply-air duct pressure reset to reduce supplyair duct pressure until at least one zone damper is nearly wide open."
1939,IEA46,HVAC Systems,Building automation and control systems,"Eliminate duplicative zone controls (e.g., multiple thermostats serving a single zone with independent controls)."
1940,IEA46,HVAC Systems,Building automation and control systems,Adjust hot water and chilled water temperature to develop peak-shaving strategies based on an outside air temperature reset schedule.
1941,IEA46,HVAC Systems,Building automation and control systems,Adjust housekeeping schedule to minimize HVAC use.
1942,IEA46,HVAC Systems,Building automation and control systems,Install programmable zone thermostats with appropriate deadbands.
1943,IEA46,HVAC Systems,Building automation and control systems,Use variable-speed drives and DDC on water circulation pump and fan motors and controls.
1944,IEA46,HVAC Systems,Building automation and control systems,Reduce operating hours of complementing heating and cooling systems Ensure proper location of thermostat to provide balanced space conditioning.
1945,IEA46,HVAC Systems,Building automation and control systems,"Implement an energy management system (EMS) designed to optimize and adjust HVAC operations based on environmental conditions, changing uses, and timing."
1946,IEA46,Refrigeration,Reduce loads,Install strip curtains or automatic fast open & close doors on refrigerated space doorways
1947,IEA46,Refrigeration,Reduce loads,Replace open refrigerated cases with reach-in refrigerated cases.
1948,IEA46,Refrigeration,Reduce loads,"Replace old refrigerated cases with new high-efficiency models (improved glazing, insulation, higher efficiency motors, reduced anti-sweat requirements)."
1949,IEA46,Refrigeration,Reduce loads,Replace worn door gaskets.
1950,IEA46,Refrigeration,Reduce loads,Replace broken or missing auto-door closers.
1951,IEA46,Refrigeration,Reduce loads,Check defrost schedules and avoid excessive defrost.
1952,IEA46,Refrigeration,Reduce loads,Repair/install refrigeration piping insulation on suction lines.
1953,IEA46,Refrigeration,Reduce loads,Install humidity responsive Anti-Sweat Heating (ASH) controls on refrigerated case doors.
1954,IEA46,Refrigeration,Reduce loads,"Install refrigerated case, walk-in or storage space lighting controls (scheduled and/or occupancy sensors)."
1955,IEA46,Refrigeration,Reduce loads,Install night covers to reduce infiltration in open cases.
1956,IEA46,Refrigeration,Reduce loads,Install low/no ASH refrigerated case doors.
1957,IEA46,Refrigeration,Reduce loads,Replace lights with light emitting diode (LED) strip lights with motion sensors in refrigerated cases and spaces.
1958,IEA46,Refrigeration,Reduce loads,"Increase insulation on walk-in boxes and storage spaces that have visible moisture or ice on walls, corners, etc."
1959,IEA46,Refrigeration,Improve system operating efficiency,Clean condenser coils.
1960,IEA46,Refrigeration,Improve system operating efficiency,Check the refrigerant charge and add when needed.
1961,IEA46,Refrigeration,Improve system operating efficiency,Reclaim heat from hot gas line for domestic water heating or space heating.
1962,IEA46,Refrigeration,Improve system operating efficiency,"Install floating head pressure controls, adjustable head pressure control valve and balanced port expansion valves for DX systems."
1963,IEA46,Refrigeration,Improve system operating efficiency,Install floating suction pressure controls on DX systems.
1964,IEA46,Refrigeration,Improve system operating efficiency,Install evaporator fan motor variable-speed drives and controllers in walk-ins and refrigerated storage spaces.
1965,IEA46,Refrigeration,Improve system operating efficiency,"Replace single-phase, less than 1 HP evaporator fan motors with electrically commutated motors."
1966,IEA46,Refrigeration,Improve system operating efficiency,Replace 3-phase evaporator and condenser motors with premium efficiency motors
1967,IEA46,Refrigeration,Improve system operating efficiency,Replace single compressor systems with multiplex systems and control system.
1968,IEA46,Refrigeration,Improve system operating efficiency,Install mechanical sub-cooling.
1969,IEA46,Refrigeration,Improve system operating efficiency,Install mechanical unloaders on appropriate multiplex reciprocating semihermetic compressors
1970,IEA46,Refrigeration,Improve system operating efficiency,Install VFD on ammonia screw compressor.
1971,IEA46,Refrigeration,Improve system operating efficiency,Install high specific efficiency (Btu/watt) condenser.
1972,IEA46,Refrigeration,Improve system operating efficiency,Install hybrid air-cooled/evaporative-cooled condenser.
1973,IEA46,Water Systems,Domestic hot water systems,Lower domestic water setpoint temperatures to 120 °F
1974,IEA46,Water Systems,Domestic hot water systems,Install point of use gas or electric water heaters.
1975,IEA46,Water Systems,Domestic hot water systems,Install water heater blankets on water heaters.
1976,IEA46,Water Systems,Domestic hot water systems,Install automatic flue dampers on fuel-fired water heaters
1977,IEA46,Water Systems,Domestic hot water systems,Insulate hot water pipes.
1978,IEA46,Water Systems,Domestic hot water systems,"Reclaim heat from waste water, refrigeration system, cogeneration, or chillers."
1979,IEA46,Water Systems,Domestic hot water systems,Install solar heating where applicable.
1980,IEA46,Water Systems,Domestic hot water systems,"Dishwashers, replacement: Install low-temperature dishwashers that sanitize primarily through chemical agents rather than high water temperatures."
1981,IEA46,Water Systems,Domestic hot water systems,"Dishwashers, retrofit: Install electric eye or sensor systems in conveyor-type machines so that the presence of dishes moving along the conveyor activates the water flow."
1982,IEA46,Water Systems,Domestic hot water systems,Reduce operating hours for water heating systems
1983,IEA46,Water Systems,Domestic hot water systems,"Install grey water heat recovery from showers, dishwashers, washing machines."
1984,IEA46,Water Systems,Domestic hot water systems,Install low-flow dishwashing pre-wash spray nozzles.
1985,IEA46,Water Systems,Domestic hot water systems,Replace outdated laundry equipment with newer models
1986,IEA46,Water Systems,Water conservation,Replace faucet (with units that have infrared sensors or automatic shutoff).
1987,IEA46,Water Systems,Water conservation,Install water flow restrictors on shower heads and faucets.
1988,IEA46,Water Systems,Water conservation,Install covers on swimming pools and tanks.
1989,IEA46,Water Systems,Water conservation,Install devices to save hot water by pumping water in the distribution lines back to the water heater so hot water is not wasted. Install industrial waste/sewage metering.
1990,IEA46,Water Systems,Water conservation,Install water metering.
1991,IEA46,Water Systems,Water conservation,"Landscape irrigation: Install irrigation timers to schedule sprinkler use to off-peak, night, or early morning hours, when water rates are cheaper and water used is less likely to evaporate."
1992,IEA46,Water Systems,Water conservation,"Landscape irrigation: Use low-flow sprinkler heads instead of turf sprinklers in areas with plants, trees, and shrubs"
1993,IEA46,Water Systems,Water conservation,Landscape irrigation: Use sprinkler controls employing soil tensiometers or electric moisture sensors to help determine when soil is dry and to gauge the amount of water needed.
1994,IEA46,Water Systems,Water conservation,"Landscape irrigation: Use trickle or subsurface drip irrigation systems that provide water directly to turf roots, preventing water loss by evaporation and runoff."
1995,IEA46,Water Systems,Water conservation,Install low-flow toilets and waterless urinals.
1996,IEA46,Water Systems,Water conservation,Use water reclamation techniques.
1997,IEA46,Energy Generation and Distribution,Boiler system,Install air-atomizing and low NOx burners for oil-fired boiler systems.
1998,IEA46,Energy Generation and Distribution,Boiler system,Install automatic boiler blowdown control.
1999,IEA46,Energy Generation and Distribution,Boiler system,Install flue gas analyzers for boilers.
2000,IEA46,Energy Generation and Distribution,Boiler system,Install an automatic flue damper to close the flue when not firing.
2001,IEA46,Energy Generation and Distribution,Boiler system,Install turbulators to improve heat transfer efficiency in older fire tube boilers.
2002,IEA46,Energy Generation and Distribution,Boiler system,Install low-excess air burners
2003,IEA46,Energy Generation and Distribution,Boiler system,Install condensing economizers.
2004,IEA46,Energy Generation and Distribution,Boiler system,Install electric ignitions instead of pilot lights.
2005,IEA46,Energy Generation and Distribution,Boiler system,Install an automatic combustion control system to monitor the combustion of exit gases and adjust the fuel-air ratio to reduce excess combustion air.
2006,IEA46,Energy Generation and Distribution,Boiler system,Install isolation valves to isolate offline boilers.
2007,IEA46,Energy Generation and Distribution,Boiler system,Maintain insulation on heat distribution system. Replace insulation after the system repair and repair damaged insulation.
2008,IEA46,Energy Generation and Distribution,Boiler system,Provide proper water treatment to reduce fouling
2009,IEA46,Energy Generation and Distribution,Boiler system,Replace central plant with distributed satellite systems.
2010,IEA46,Energy Generation and Distribution,Boiler system,Downsize boilers with optimum burner size and forced draft (FD) fans
2011,IEA46,Energy Generation and Distribution,Boiler system,Operate boilers at their peak efficiency; shut down large boilers during summer and use smaller boilers.
2012,IEA46,Energy Generation and Distribution,Boiler system,Install expansion tank on hot water systems that are properly sized for the system
2013,IEA46,Energy Generation and Distribution,Boiler system,Heat recovery through de-superheating.
2014,IEA46,Energy Generation and Distribution,Boiler system,"Preheat combustion air, feed water, or fuel oil with reclaimed waste heat from boiler blowdown and/or flue gases."
2015,IEA46,Energy Generation and Distribution,Boiler system,Boilers: Install automatic controls to treat boiler makeup water.
2016,IEA46,Energy Generation and Distribution,Boiler system,"Adjust boilers and air-conditioner controls so that boilers do not fire and compressors do not start at the same time, but satisfy demand."
2017,IEA46,Energy Generation and Distribution,Boiler system,"Clean boiler surfaces regularly to reduce scale and deposit, which will improve heat transfer"
2018,IEA46,Energy Generation and Distribution,Boiler system,Replace non-condensing boilers with condensing boilers (15-20% compared to new standard).
2019,IEA46,Energy Generation and Distribution,Boiler system,Prevent dumping steam condensate to drain.
2020,IEA46,Energy Generation and Distribution,Boiler system,Survey and fix steam/hot water/condensate leaks and failed steam traps.
2021,IEA46,Energy Generation and Distribution,Boiler system,Convert steam system to low-temperature sliding temperature hot water system. Install complementing steam boilers where needed.
2022,IEA46,Energy Generation and Distribution,Boiler system,Improve boiler insulation. It is possible to use new materials that insulate better and have lower heat capacity.
2023,IEA46,Energy Generation and Distribution,Boiler system,Check steam trap sizes to verify they are adequately sized to provide proper condensate removal.
2024,IEA46,Energy Generation and Distribution,Boiler system,Consider opportunities for flash steam use in low-temperature processes.
2025,IEA46,Energy Generation and Distribution,Boiler system,Consider pressuring atmospheric condensate return systems to minimize flash losses.
2026,IEA46,Energy Generation and Distribution,Boiler system,Consider relocation or conversion of remote equipment such as steam-heated storage
2027,IEA46,Energy Generation and Distribution,Boiler system,Evaluate potential for cogeneration in multi-pressure steam systems presently using large pressure-reducing valves.
2028,IEA46,Energy Generation and Distribution,Boiler system,Install steam metering and monitoring systems.
2029,IEA46,Energy Generation and Distribution,Boiler system,Investigate economics of adding insulation on presently insulated or uninsulated lines.
2030,IEA46,Energy Generation and Distribution,Boiler system,Review mechanical standby turbines presently left in the idling mode.
2031,IEA46,Energy Generation and Distribution,Boiler system,"Review operation of steam systems used only for occasional services, such as winter-only tracing lines."
2032,IEA46,Energy Generation and Distribution,Boiler system,Review pressure-level requirements of steam-driven mechanical equipment to consider using lower exhaust pressure levels.
2033,IEA46,Energy Generation and Distribution,Boiler system,Survey condensate presently being discharged to waste drains for feasibility of reclaim or heat recovery
2034,IEA46,Energy Generation and Distribution,Boiler system,Reduce boiler operating pressure to minimize heat losses through leakage.
2035,IEA46,Energy Generation and Distribution,Chiller system,Chiller retrofits with equipment that has high efficiency at full and part load
2036,IEA46,Energy Generation and Distribution,Chiller system,"Cooling tower retrofits including high-efficiency fill, variable speed drive (VSD) fans, fiberglass fans, hyperbolic stack extensions, fan controls, VSD pump drives, and improved distribution nozzles."
2037,IEA46,Energy Generation and Distribution,Chiller system,Install economizer cooling systems (Heat Exchanger [HX] between cooling tower loop and chilled water loop before the chiller.
2038,IEA46,Energy Generation and Distribution,Chiller system,Install evaporative-cooled evaporative pre-cooled or water-cooled condensers in place of air-cooled condensers.
2039,IEA46,Energy Generation and Distribution,Chiller system,Isolate offline chillers and cooling towers.
2040,IEA46,Energy Generation and Distribution,Chiller system,Reduce over-pumping on chilled water systems.
2041,IEA46,Energy Generation and Distribution,Chiller system,Replace single compressor with multiple different-size staged compressors.
2042,IEA46,Energy Generation and Distribution,Chiller system,"Install two-speed, mechanical unloading or VFD on compressor motors."
2043,IEA46,Energy Generation and Distribution,Chiller system,"Use of absorption chiller when there is cogen system, waste heat or solar thermal available."
2044,IEA46,Energy Generation and Distribution,Chiller system,Install double-bundle chillers for heat recovery.
2045,IEA46,Energy Generation and Distribution,Chiller system,Free cooling cycle by piping chilled water to condenser during cold weather
2046,IEA46,Energy Generation and Distribution,Chiller system,Prevent chilled water or condenser water flowing through the offline chiller. Chillers can be isolated by turning off pumps and closing valves.
2047,IEA46,Energy Generation and Distribution,Chiller system,Equipment cooling: Control makeup water and reduce blowdown by adding temperature control valves to cooling water discharge lines in equipment such as air compressors and refrigeration systems.
2048,IEA46,Energy Generation and Distribution,Chiller system,Evaporative cooling systems: Install drift eliminators or repair existing equipment.
2049,IEA46,Energy Generation and Distribution,Chiller system,"Evaporative cooling systems: Install softeners for makeup water, side-stream filtration (including nano-filtration, a form of low-pressure reverse osmosis), and side-stream injection of ozone."
2050,IEA46,Energy Generation and Distribution,Chiller system,Evaporative cooling systems: Install sub-meters for makeup water and bleed-off water for equipment such as cooling towers that use large volumes of water.
2051,IEA46,Energy Generation and Distribution,Chiller system,Evaporative cooling systems control cooling tower bleed-off based on conductivity by allowing bleed-off within a high and narrow conductivity range. This will achieve high cycles of concentration in the cooling system and reduce water use in cooling tower.
2052,IEA46,Energy Generation and Distribution,Chiller system,Clean evaporator and condenser surfaces of fouling.
2053,IEA46,Energy Generation and Distribution,Chiller system,Optimize plant controls to raise evaporator temperature as high as possible while meeting loads of the system. Also optimize condenser water temperature control to achieve best combination of chiller and tower efficiency.
2054,IEA46,Energy Generation and Distribution,Chiller system,Optimize multiple chiller sequencing
2055,IEA46,Energy Generation and Distribution,Chiller system,Control crankcase heaters off when not needed.
2056,IEA46,Energy Generation and Distribution,Chiller system,Raise evaporator or lower condenser water temperature.
2057,IEA46,Energy Generation and Distribution,Chiller system,Optimize multiple chiller sequencing.
2058,IEA46,Energy Generation and Distribution,Chiller system,Use two-speed or variable-speed fan instead of water bypass to modulate the cooling tower capacity.
2059,IEA46,Energy Generation and Distribution,Chiller system,Balance water flow in the chilled water system
2060,IEA46,Energy Generation and Distribution,Chiller system,Use variable-frequency drives (VFDs) for the primary chilled water pumps above 5 HP (3.7 kW). Consult chiller and tower manufacturers' specifications to set appropriate minimum flow limits
2061,IEA46,Energy Generation and Distribution,Chiller system,Apply cooling load-based optimization strategies.
2062,IEA46,Energy Generation and Distribution,Chiller system,Install water source heat pumps (WSHPs) to augment the capacity of the hot water boiler and to reduce the cooling load on the existing chiller systems when heat is required.
2063,IEA46,Energy Generation and Distribution,Chiller system,Trim impellers on all condenser water and chilled water pumps that are oversized.
2064,IEA46,Energy Generation and Distribution,Chiller system,Replace all pump and fan motors with premium efficiency motors
2065,IEA46,Energy Generation and Distribution,Thermal storage and heat pumps,Install cool storage to reduce peak demand and lower electric bills.
2066,IEA46,Energy Generation and Distribution,Thermal storage and heat pumps,Install hot water storage to shave peaks of hot water usage or to store reclaimed energy from combined heat and power systems or waste heat from chillers for later use.
2067,IEA46,Energy Generation and Distribution,Thermal storage and heat pumps,Install add-on heat pumps.
2068,IEA46,Energy Generation and Distribution,Thermal storage and heat pumps,Install secondary pumping systems.
2069,IEA46,Energy Generation and Distribution,Thermal storage and heat pumps,Install VFDs on secondary pumps and replace most 3-way valves with 2-way valves
2070,IEA46,Energy Generation and Distribution,Thermal storage and heat pumps,"With cool storage and VFDs on fans and pumps, consider use of low-temperature chilled water to reduce fan and pump energy."
2071,IEA46,Energy Generation and Distribution,Thermal storage and heat pumps,Replace electrically powered air-conditioning and heating units with heat pumps. Consider geothermal heat pumps.
2072,IEA46,Energy Generation and Distribution,Thermal storage and heat pumps,Replace electric water heaters with electric heat pump water heaters
2073,IEA46,Non-residential Lighting,0,"In implementing any of these EEMs, care should be taken to not compromise the photometric distribution or any required light levels."
2074,IEA46,Non-residential Lighting,0,General: Check the current Illuminating Engineering Society (IES) recommended light levels for the tasks in the facility. They may be lower than when the original lighting system was designed. Use these current recommended light levels to help shape all future lighting decisions including those enumerated here
2075,IEA46,Non-residential Lighting,Daylighting,"In areas illuminated by daylight, evaluate opportunities for daylight harvesting. Measure light levels on a day with a clear sky both with the electric lighting turn on and turned off. If daylighting provides sufficient light level then install daylight switching or daylight dimming controls (and appropriate ballasts if the lighting system is fluorescent or High Intensity Discharge [HID]) to reduce the use of electric lighting."
2076,IEA46,Non-residential Lighting,Daylighting,Install interior and/or exterior shading as appropriate to reduce solar heat gain and cut down on heat loss and control the amount of light entering the space from the exterior.
2077,IEA46,Non-residential Lighting,Daylighting,"Install a skylight, tubular daylighting device, or sunlight delivery system to reduce the use of electric lighting and provide natural daylight to the internal spaces of the building."
2078,IEA46,Non-residential Lighting,Luminaire upgrades,"Upgrade incandescent lamps in existing luminaires with more efficacious sources such as halogen, integrally ballasted compact fluorescent, solid state (LED), or metal halide retrofit lamps. Alternatively, replace incandescent luminaires with luminaires using these sources."
2079,IEA46,Non-residential Lighting,Luminaire upgrades,"Upgrade T12 fluorescent luminaires with more efficacious sources such as high-performance T8 or T5 systems by: (1) replacing lamps and ballasts, (2) using luminaire up-grade kits, or (3) installing new luminaires."
2080,IEA46,Non-residential Lighting,Luminaire upgrades,"If the lighting system is already a high-performance fluorescent system, consider replacing the lamps with reduced wattage lamps (where appropriate)."
2081,IEA46,Non-residential Lighting,Luminaire upgrades,"For fluorescent lighting, install high-performance electronic ballasts that are multilevel or continuously dimmable with the appropriate controls"
2082,IEA46,Non-residential Lighting,Luminaire upgrades,Replace mercury vapor or probe-start metal halide HID luminaires with pulse start metal halide or high-performance T8 or T5 fluorescent luminaires.
2083,IEA46,Non-residential Lighting,Luminaire upgrades,"Upgrade task and display lighting, including lighting in refrigeration and freezer cases, to more efficacious sources such as LED."
2084,IEA46,Non-residential Lighting,Signage,Evaluate upgrading standard fluorescent or neon signage with more efficacious sources such as high-performance T8 or T5 fluorescent systems or solid state (LED) systems.
2085,IEA46,Non-residential Lighting,Signage,Upgrade all exit signs to solid state (LED) exit signs. Supplemental lighting may need to be added if the existing exit sign also provided general lighting.
2086,IEA46,Non-residential Lighting,Lighting controls,"Reduced lighting usage through management and controlled systems - in general, consider bringing the lighting control protocols for the building up to 90.1-2010 (Section 9.4.1) standards; this includes the following."
2087,IEA46,Non-residential Lighting,Lighting controls,Reduce operating hours for lighting systems through the use of controls and building management systems. This includes the use of shut off controls such as time switches.
2088,IEA46,Non-residential Lighting,Lighting controls,"Use reduced lighting levels, including off, when spaces are unoccupied, during nighttime hours, for restocking, cleaning and security. Whenever possible move restocking and cleaning operations to normal operating hours"
2089,IEA46,Non-residential Lighting,Lighting controls,"Use occupancy, vacancy, or motion sensors. Wherever applicable, these sensors should either be manual-on or turn lighting on to no more than 50% of lighting power"
2090,IEA46,Non-residential Lighting,Lighting controls,Use controls to provide multiple light levels or dimming where appropriate
2091,IEA46,Non-residential Lighting,Lighting controls,Re-circuit or re-zone lighting to allow personnel to only turn on zones based on use rather than operating the entire lighting system.
2092,IEA46,Non-residential Lighting,Lighting controls,Install personal lighting controls so individual occupants can vary the light levels within their spaces.
2093,IEA46,Non-residential Lighting,Lighting controls,Consider installation of lighting systems that facilitate load shed requests from the electric utility or energy aggregator.
2094,IEA46,Non-residential Lighting,Lighting controls,Evaluate turning emergency lighting off or to a lower level when a building or portion of a building is completely unoccupied without sacrificing safety requirements
2095,IEA46,Non-residential Lighting,Exterior lighting,"Use automatic controls that can reduce outdoor lighting levels or turn them off when either sufficient daylight is available or when not needed. All facade and landscape lighting should be off from an hour after closing until an hour before opening. All other lighting should be reduced by at least 30% during that same time frame or when a motion sensor detects no activity for 15 minutes. Exception: Lighting for covered vehicle entrances or exits from buildings or parking structures where required for safety, security or eye adaptation."
2096,IEA46,Non-residential Lighting,Exterior lighting,Reduce power levels or turn exterior signage off when appropriate.
2097,IEA46,Non-residential Lighting,Exterior lighting,"Signs that are meant to be on for some part of daylight hours should be reduced in power by at least 65% during nighttime hours. Exception: Sign lighting using metal halide, high-pressure sodium, induction, cold cathode or neon lamps that are automatically reduced by at least 30% during nighttime hours."
2098,IEA46,Non-residential Lighting,Exterior lighting,All other sign lighting should be off automatically turn off during daylight hours and reduced in power by at least 30% from an hour after closing until an hour before opening.
2099,IEA46,Non-residential Lighting,Exterior lighting,"When selecting new outdoor luminaires, consider the amount of backlight, uplight and glare delivered by each luminaire type to improve functionality and minimize environmental impact. See section 5.3.3 of ASHRAE 189.1-2011."
2100,IEA46,Non-residential Lighting,Luminaire layout,Consider using lower levels of general illumination overall and then supplement with task lighting where needed.
2101,IEA46,Non-residential Lighting,Luminaire layout,Consider new layouts that may maximize efficiency and reduce the total connected lighting load. Consider plug and play systems to provide flexibility as space use changes.
2102,IEA46,Non-residential Lighting,Other,"Implement a plan to recycle lamps, ballasts and luminaires removed from the building."
2103,IEA46,Non-residential Lighting,Other,Consider updating lighting system to provide for demand response capability so that lighting load is reduced during periods of peak electricity demand. These types of systems can provide day-to-day energy savings in addition to demand response capability.
2104,IEA46,Residential Lighting,General,"Replace incandescent lamps with halogen, integrally ballasted compact fluorescent or solid state (LED) retrofit lamps in existing luminaires."
2105,IEA46,Residential Lighting,General,"Select lamps that deliver the appropriate color temperature of light. Color temperature indicates the color appearance of the light produced by the lamp. Halogen lamps are a more energy efficient form of incandescent technology and will deliver light similar to incandescent lamps. Linear fluorescent, compact fluorescent and solid state (LED) lamps are available in a variety of color temperatures. Lamps with color temperatures of 2700K and 3000K will deliver the most incandescent-like light. Lamps with a color temperature of 3500K deliver a neutral, white light. Lamps with color temperatures of 4000K and higher will deliver cooler, white light; the higher the color temperature number, the cooler the light."
2106,IEA46,Residential Lighting,General,"Select lamps appropriate for use in enclosed luminaires, outdoor applications, cold temperature applications and with dimming controls. Check the packaging or manufacturer's website for guidance."
2107,IEA46,Residential Lighting,General,"Use energy efficient technologies such as fluorescent, compact fluorescent or solid state (LED) in applications with the longest operating times."
2108,IEA46,Residential Lighting,General,"Use a whole-home lighting control system that provides energy-saving features such as dimming, occupancy sensing, daylight harvesting, and allows occupants to turn all the lights off from a single location or remotely."
2109,IEA46,Residential Lighting,Interior,"Replace ""on/off"" switches with dimming controls, vacancy sensors or count-down timers. Use dimming controls, vacancy sensors, or count-down timers for lights or fans in bathrooms; use vacancy sensors in garages, laundry rooms, closets, and utility rooms."
2110,IEA46,Residential Lighting,Interior,Upgrade T12 fluorescent luminaires to high-efficiency T8 or T5 systems by replacing lamps and ballasts or installing new luminaires. Ballasts should be Federal Communications Commission (FCC) rated for residential use.
2111,IEA46,Residential Lighting,Interior,Evaluate replacing incandescent and halogen luminaires with dedicated compact fluorescent or solid state (LED) luminaires.
2112,IEA46,Residential Lighting,Interior,"When replacing fluorescent ballasts or installing new fluorescent luminaires, evaluate using electronic, dimming ballasts with the appropriate dimming controls."
2113,IEA46,Residential Lighting,Interior,Evaluate adding daylight sensing controls for general illumination lighting in rooms with windows or skylights. Use in combination with dimming systems so the electric light level can be adjusted based on the amount of daylight available
2114,IEA46,Residential Lighting,Interior,"Install vacancy sensors to automatically turn off lighting in closets, storage, work rooms, garages and exterior buildings when the space has been vacated for 15 minutes."
2115,IEA46,Residential Lighting,Interior,Add task lighting that uses energy efficient technologies such as fluorescent and solid state (LED) and reduce or eliminate overhead lighting.
2116,IEA46,Residential Lighting,Exterior,Install time switches and/or motion sensors to control outdoor lighting.
2117,IEA46,"Electric Systems, Motors",0,Install energy efficient transformers. Use infrared camera to identify high-heat-loss transformers.
2118,IEA46,"Electric Systems, Motors",0,"Install electrical meters for sub-metering lighting, elevators, plug loads and HVAC equipment."
2119,IEA46,"Electric Systems, Motors",0,"Reduce demand charges through load shedding, operational changes, and procedural changes."
2120,IEA46,"Electric Systems, Motors",0,Replace oversized electric motors with right-sized or slightly oversized motors.
2121,IEA46,"Electric Systems, Motors",0,"Replace existing 3-phase, 1 HP and greater electric motors with premium efficiency motors (often a better choice than rewinding motors)."
2122,IEA46,"Electric Systems, Motors",0,"Replace existing 1-phase, 1 HP (and less) motors with electrically commutated motors."
2123,IEA46,"Electric Systems, Motors",0,Correct power factors depending on tariff considerations.
2124,IEA46,"Electric Systems, Motors",0,Use emergency generators for peak electric load shaving
2125,IEA46,"Electric Systems, Motors",0,Use timer switches to turn off process equipment.
2126,IEA46,"Electric Systems, Motors",0,"Use blower/fans instead of compressed air for cooling, drying, or blow-off operations."
2127,IEA46,"Electric Systems, Motors",0,Use energy efficient air blow-off nozzles.
2128,IEA46,"Electric Systems, Motors",0,Use energy efficient v-belts for air compressors.
2129,IEA46,"Electric Systems, Motors",0,Check belt tension on electric motors.
2130,IEA46,Appliances,0,"Install appliances (clothes washers, dehumidifiers, dishwashers, freezers, refrigerators, room air cleaners and purifiers, office equipment, and televisions) that are certified as Energy Star compliant."
2131,IEA46,Appliances,0,"Reduce plug loads, using devices to shut off equipment not being used (use occupancy sensors or timers)."
2132,IEA46,Appliances,0,Install vending machine controllers.
2133,IEA46,Process Systems,General process improvement,Reduce operating cost by optimizing the process
2134,IEA46,Process Systems,General process improvement,Reduce cost of product or service by eliminating waste.
2135,IEA46,Process Systems,General process improvement,Optimize maintenance costs to increase capacity utilization.
2136,IEA46,Process Systems,General process improvement,Increase process throughput by reducing cycle times.
2137,IEA46,Process Systems,General process improvement,Optimize yields by reducing off-specification product
2138,IEA46,Process Systems,General process improvement,Reduce scrap/wastage/breakage by modifying the process causes.
2139,IEA46,Process Systems,General process improvement,Reduce rework by not taking short cuts that make rework.
2140,IEA46,Process Systems,General process improvement,Reduce downtime by optimizing planning and scheduling
2141,IEA46,Process Systems,General process improvement,Improve product quality by improved process control.
2142,IEA46,Process Systems,General process improvement,Improve repeatability/consistency by using Statistical Process Control (SPC).
2143,IEA46,Process Systems,General process improvement,Improve safety by thinking about the safest way before starting.
2144,IEA46,Process Systems,General process improvement,Reduce pollution/hazardous waste by modifying the processes that cause it.
2145,IEA46,Process Systems,General process improvement,Reduce labor cost by optimizing labor use.
2146,IEA46,Process Systems,General process improvement,Optimize overtime by analyzing the causes and correcting them.
2147,IEA46,Process Systems,General process improvement,"Simplify processes by eliminating unnecessary, non-value added steps"
2148,IEA46,Process Systems,General process improvement,Reduce number of process steps by questioning and challenging their value
2149,IEA46,Process Systems,General process improvement,Improve tooling/fixtures/jigs to increase capacity use.
2150,IEA46,Process Systems,General process improvement,Improve working conditions to improve productivity by increasing building ventilation.
2151,IEA46,Process Systems,General process improvement,Reduce work hours/day or days/week by working on the important things.
2152,IEA46,Process Systems,General process improvement,Improve process specifications/documentation to treat continuous improvement
2153,IEA46,Process Systems,General process improvement,Reduce inspections without reducing quality by eliminating unnecessary inspections.
2154,IEA46,Process Systems,General process improvement,Optimize inventory by optimizing procurement/logistics.
2155,IEA46,Process Systems,General process improvement,Improve tools to increase productivity and product quality
2156,IEA46,Process Systems,General process improvement,Simplify inspections by eliminating unnecessary requirements.
2157,IEA46,Process Systems,General process improvement,Encapsulate process to reduce indoor air contaminating emission
2158,IEA46,Process Systems,General process improvement,Change the process by replacing materials with lower contaminant emission materials when possible.
2159,IEA46,Process Systems,General process improvement,"Increase accuracy, timeliness, applicability, and usefulness of the inspection by optimizing the inspection processes."
2160,IEA46,Process Systems,Painting,Recycle water used to collect overspray paint by treating water with dissolved air flotation and filter dewatering system to separate toxic solids.
2161,IEA46,Process Systems,Painting,"Install heat recovery from paint process. 40 to 60% of heat input is vented through the exhaust from painting process, while additional heat is lost as waste heat through the walls Heat recovery in paint process, therefore can be significant. However, some of this heat recovered from the stack is low grade heat. If the problem of tar contamination can be overcome, heat can be recovered from the stack. Heat can be recovered using heat wheels or other technologies."
